train_loss,train_accuracy,validation_loss,validation_accuracy,learning_rate
1.3282001330936495,0.627852403301505,0.7142904476085276,0.7917816620668506,0.001
0.7212680093954121,0.783891676107245,0.4827834456606132,0.8482060717571297,0.001
